"percent_total","request","type","domain","owner","owner_country","owner_lineage"
"0.69","https://d3cy3u1txmkqs3.cloudfront.net/static/br/2022-44006-g05096a2e19d2ba/B4BAEE93461929FD64E6D8ABE59E34B4.cache.js","script","cloudfront.net","Amazon","US","Amazon"
"0.69","https://d3cy3u1txmkqs3.cloudfront.net/venera/static/ecwid-checkout.7c682db5dce7d1311bebbd46509ba9f0.min.js","script","cloudfront.net","Amazon","US","Amazon"
"0.69","https://d3cy3u1txmkqs3.cloudfront.net/venera/static/ecwid-storefront.c9fb2be294e7759cb41c7e6abed5b68c.min.js","script","cloudfront.net","Amazon","US","Amazon"
"0.69","https://d3dq8sxcny4hg.cloudfront.net/states.js","script","cloudfront.net","Amazon","US","Amazon"
"0.69","https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js","script","cloudfront.net","Amazon","US","Amazon"
"0.69","https://de.russiatoday.com/static/js/libs/lazyroot.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/js/libs/lazysizes.min.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/js/pushes/web-push-notification.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/37.b3baf5a3.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/JS-CookiesBanner.a8d92494.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/JS-Header.2a98ba47.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/JS-Podcasts.f1039832.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/JS-PopularBoxWidget.b8960a26.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/JS-Watches.622317df.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/React-CookiesBanner.364c0222.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/React-ShareBlock.0b82da7a.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/React-Subscription.aa1a6176.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/React-Votings.0806fd81.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.russiatoday.com/static/v1/web/js/main.109d5ca6.chunk.js","script","russiatoday.com","","",""
"0.69","https://de.tynt.com/deb/v2","script","tynt.com","33Across","US","33Across"
"0.69","https://diffuser-cdn.app-us1.com/diffuser/diffuser.js","script","app-us1.com","","",""
"0.69","https://display.adspect.de/www/delivery/asyncjs.php","script","adspect.de","","",""
"0.69","https://donorbox.org/assets/donor_app-2eac7f1d91e75462beae9f09ddcdb1123be841799e8234f811e0faf23fa13007.js","script","donorbox.org","","",""
"0.69","https://donorbox.org/cdn-cgi/challenge-platform/h/g/scripts/alpha/invisible.js","script","donorbox.org","","",""
"0.69","https://donorbox.org/widget.js","script","donorbox.org","","",""
"0.69","https://e.issuu.com/issuu-reader3-embed-files/321/embed.js","script","issuu.com","","",""
"0.69","https://ecomm.events/i.js","script","ecomm.events","","",""
"0.69","https://f.vimeocdn.com/js_opt/modules/utils/vuid.min.js","script","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"0.69","https://f.vimeocdn.com/p/4.15.2/js/player.de-DE.module.js","script","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"0.69","https://f.vimeocdn.com/p/4.15.2/js/player.module.js","script","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"0.69","https://f.vimeocdn.com/p/4.15.2/js/vendor.module.js","script","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"0.69","https://farm.plista.com/async_lib.js","script","plista.com","plista","DE","plista > GroupM > WPP"
"0.69","https://files.upscore.com/async/upScore.js","script","upscore.com","","",""
"0.69","https://files.upscore.com/config/heise.de.js","script","upscore.com","","",""
"0.69","https://fra1-ib.adnxs.com/rd_log","script","adnxs.com","Xandr","US","Xandr > AT&T"
"0.69","https://fundingchoicesmessages.google.com/b/pub-0094447266939830","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxUNFzUaucKTsweunrCVUO2Kxmo77u8_b2V2KmXjTvERfBaUfAtqoikMfIxHMkJDMZoPggr4cBmTfbdsZHJJOyg=","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxUnPjAD28vReLpo6tUoGDOeMX4PQZHqpa-JVg1tH5pwg0peVz4DCylU9tJt-L83WA8k4zKTR9rNVH6vfWeLRlBdP0dg5ybijUK0xSGEnF2xL5csyC6LBBT39dbni7HmJtdWajPvK0lnk4e88m98ExQDp2fJyTeYQtD_b-65trJ2FE-PRoyR84J2k3Us/_/impactAds._468x100_/tag_sys./adspromo./ads.cfm?","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxVVgV01XhbHO0mIyJehZH3JyuE0cMPUmsJ5gKr9CqBh0R5x6aAIkCugNAjFhS7ikwSBo8ltGK3CNpsgwzmCNzMCDVrs7jBmS-yrlXfbsZDJT1Hp5vWiUJI1O4TbJ7VeCnIrukmsfg==","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxViQFFs6MFFwo2vrpHBMUish7QZMUdmp6ZiaMUOqMwIchf-Oq_Fe_6ykU5ususRHMYQra_9Tmb7KmDFGm2VZY4R7KdzdMv0ITfOt8Z3QXjE3DY8isB26hcKhtZnLfxyh7bLd7cPrQ==","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxW6NHGn8UHQmqUVC0EZ4Mf4pGPCAN4uR7Umapm4F-uZfuRH5641XoaPeZ31YfUyzel4nbaErO9vUav3bBg5h909NZmJYpSFg9U9adJY1duKjRU03S3bq3nofwlorB0fI5scUgBDn7OH41fVhi8IIQXQ5XquZDULb37-eJ7gPjTi-bCUMq_uBZVStIe9/_/anyad.js/ad2gather./adrobot..question_page_content:-abp-has(div:-abp-contains(promoted))_google_ads_","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxW9u6E0x9_5fKga7sLCtpcera9vGGKg33qspuQXzfA5frkT2LNG7qYqIAI1mV6_VDkCEkIGkEMVd3kTx24et0N-FhyMrh2dSg3ORM5cvLamFqXDlOE7_8Vgu0d0EwzNRYlgVO8KYA==","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxWF1sZTjhEcUHA6OG_fzsvau-9uKmh_HcO4LSOT5Ix6_4FiRNDe8ryg9qhlLfOdCJxZKvouKUbqBqMHs-NnXm8=","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxWbQ1pnHHHco_jffFJLi75kBeMDm4dsRWixRIs2F_4SgSbJNXJcLSxjaMfl3JFcPtNDNBo9eMBQDth_fD-82Q4=","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxWkZV_kvQqoxf6o23gLnMyQXO677MRvqD2CEBX-dPnQCpo4vl7DNYH9DJHY6ieL-7V-RDv22lycUMAQ3iySOZVg9TBfTkd85p98X7u-obZq9Fhy5m0kf9WGQLUErESh527vdIo3eADwlwPm8H2b-HnxyL0BbjjDBebdyOLOVHWg2F0cFA3OE6-HGv34/_&expandable_ad_/proadvertising_/ads_bottom_/pubads_/virtuagirlhd.","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxXKc8lj53GVuMrJJCqCu8-AbNEyd85wUUKdvZGZefjnJHu_e9jEMfb5ZXpXXNcpTFDl6MM_JZJJbyrCnogSn1dA8DoKFtqWNBkmnp53WMvBgPeNGWyPs5jEOWH1XzMB7RYTx4cTbA==","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/f/AGSKWxXNCpC4uR2-oPZpYgrVNOmfA-FtHylrq_lAuY5A1u88YJ3jKVaRgZpF22GZIQnynQmb-zD6LXJvWNSfiO8Gd2Pa2RpOea8jtYrttV9YeEio_p_x0UooSwprwGI6xT6BbbFaGI8RSg==","script","google.com","Google","US","Google > Alphabet"
"0.69","https://fundingchoicesmessages.google.com/i/pub-0094447266939830","script","google.com","Google","US","Google > Alphabet"
"0.69","https://gegenstimme.tv/client/standalone/videos/376.bf5d78c0d91d365239b9.chunk.js","script","gegenstimme.tv","","",""
"0.69","https://gegenstimme.tv/client/standalone/videos/470.e92ad601720ee58add4f.chunk.js","script","gegenstimme.tv","","",""
"0.69","https://gegenstimme.tv/client/standalone/videos/522.68eb4b47c95a8b03b21b.chunk.js","script","gegenstimme.tv","","",""
"0.69","https://gegenstimme.tv/client/standalone/videos/538.5dcb8f4b0f3a64084419.chunk.js","script","gegenstimme.tv","","",""
"0.69","https://gegenstimme.tv/client/standalone/videos/569.96725eb035ce91d8e9aa.chunk.js","script","gegenstimme.tv","","",""
"0.69","https://gegenstimme.tv/client/standalone/videos/586.8cd713c8565c96e0b342.chunk.js","script","gegenstimme.tv","","",""
"0.69","https://gegenstimme.tv/client/standalone/videos/731.433814f2c759bb80fa42.chunk.js","script","gegenstimme.tv","","",""
"0.69","https://gegenstimme.tv/client/standalone/videos/video-embed.f64ceefb03d0108c8802.bundle.js","script","gegenstimme.tv","","",""
"0.69","https://goldbroker.com/build/front/182.78fb2670.js","script","goldbroker.com","","",""
"0.69","https://goldbroker.com/build/front/805.b80acdb8.js","script","goldbroker.com","","",""
"0.69","https://goldbroker.com/build/front/810.9467c250.js","script","goldbroker.com","","",""
"0.69","https://goldbroker.com/build/front/amcharts.d49ac5f8.js","script","goldbroker.com","","",""
"0.69","https://goldbroker.com/build/front/main.ec679345.js","script","goldbroker.com","","",""
"0.69","https://goldbroker.com/build/front/runtime.96aa4ea2.js","script","goldbroker.com","","",""
"0.69","https://goldbroker.com/bundles/bazingajstranslation/js/translator.min.js","script","goldbroker.com","","",""
"0.69","https://goldbroker.com/bundles/fosjsrouting/js/router.min.js","script","goldbroker.com","","",""
"0.69","https://goldbroker.com/js/routing","script","goldbroker.com","","",""
"0.69","https://goldbroker.com/translations","script","goldbroker.com","","",""
"0.69","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1062538251/","script","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"0.69","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/804991562/","script","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"0.69","https://hal9000.redintelligence.net/zone/cky8krz2wa58","script","redintelligence.net","","",""
