"percent_total","request","type","domain","owner","owner_country","owner_lineage"
"2.38","https://ads.themoneytizer.com/moneybid7_15/build_noconsent/dist/prebid.js","script","themoneytizer.com","","",""
"2.38","https://ads.themoneytizer.com/moneybile.js","script","themoneytizer.com","","",""
"2.38","https://ads.themoneytizer.com/s/gen.js","script","themoneytizer.com","","",""
"2.38","https://ads.themoneytizer.com/s/requestform.js","script","themoneytizer.com","","",""
"2.38","https://adx.adform.net/adx/openrtb","xhr","adform.net","AdForm","DK","AdForm"
"2.38","https://ajax.googleapis.com/ajax/libs/jquery/1.11.2/jquery.min.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://ajax.googleapis.com/ajax/libs/jquery/3.0.0/jquery.min.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://aniview-diag-server.1rx.io/pixels","image","1rx.io","Blinkx","US","Blinkx > RhythmOne > Taptica > Marimedia"
"2.38","https://bam.nr-data.net/1/689d5b4562","script","nr-data.net","New Relic","US","New Relic"
"2.38","https://bam.nr-data.net/events/1/689d5b4562","xhr","nr-data.net","New Relic","US","New Relic"
"2.38","https://buttons.github.io/buttons.js","script","github.io","","",""
"2.38","https://c.tmyzer.com/c/","xhr","tmyzer.com","","",""
"2.38","https://c1.adform.net/serving/cookie/match","image","adform.net","AdForm","DK","AdForm"
"2.38","https://cdn-a.yieldlove.com/yieldlove-bidder.js","script","yieldlove.com","","",""
"2.38","https://cdn.jsdelivr.net/gh/prebid/currency-file@1/latest.json","xhr","jsdelivr.net","jsDelivr","US","jsDelivr > Prospect One"
"2.38","https://cdn.jsdelivr.net/npm/@unicorn-fail/drupal-bootstrap-styles@0.0.2/dist/3.3.1/7.x-3.x/drupal-bootstrap.min.css","stylesheet","jsdelivr.net","jsDelivr","US","jsDelivr > Prospect One"
"2.38","https://cdn.jsdelivr.net/npm/bootstrap@3.4.1/dist/css/bootstrap.min.css","stylesheet","jsdelivr.net","jsDelivr","US","jsDelivr > Prospect One"
"2.38","https://cdn.jsdelivr.net/npm/bootstrap@3.4.1/dist/js/bootstrap.min.js","script","jsdelivr.net","jsDelivr","US","jsDelivr > Prospect One"
"2.38","https://cdn.mateti.net/mcp/onsite.min.js","script","mateti.net","Webtrekk","DE","Webtrekk"
"2.38","https://cdn.printfriendly.com/printfriendly.js","script","printfriendly.com","","",""
"2.38","https://cdn.privacy-mgmt.com/Notice.930bf.js","script","privacy-mgmt.com","","",""
"2.38","https://cdn.privacy-mgmt.com/Notice.a2194.css","stylesheet","privacy-mgmt.com","","",""
"2.38","https://cdn.privacy-mgmt.com/consent/tcfv2/vendor-list/categories","fetch","privacy-mgmt.com","","",""
"2.38","https://cdn.privacy-mgmt.com/index.html","document","privacy-mgmt.com","","",""
"2.38","https://cdn.privacy-mgmt.com/polyfills.d36c5.js","script","privacy-mgmt.com","","",""
"2.38","https://cdn.privacy-mgmt.com/unified/4.0.1/gdpr-tcf.3ebba7c1fb783057d3d2.bundle.js","script","privacy-mgmt.com","","",""
"2.38","https://cdn.privacy-mgmt.com/unified/wrapperMessagingWithoutDetection.js","script","privacy-mgmt.com","","",""
"2.38","https://cdn.privacy-mgmt.com/wrapper/v2/messages","other","privacy-mgmt.com","","",""
"2.38","https://cdn.privacy-mgmt.com/wrapper/v2/messages","xhr","privacy-mgmt.com","","",""
"2.38","https://cdn.privacy-mgmt.com/wrapper/v2/meta-data","other","privacy-mgmt.com","","",""
"2.38","https://cdn.privacy-mgmt.com/wrapper/v2/meta-data","xhr","privacy-mgmt.com","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/abcd55875e/_buildManifest.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/abcd55875e/_ssgManifest.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/1300-7fea0002019c6b00.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/2557-188bc5e5edb7d2dc.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/2662-6bdc5383ebfd4587.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/3228-f724ba9eb7bddbeb.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/4289-0a0e24b01ea7aae8.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/4633-98bc06e081a068d1.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/508-6a8a577de86a1778.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/5471-b2c584124ab39ae7.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/7620-0bee1989c60008aa.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/7847-fdf850cf473db489.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/9224-38744265d3915266.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/9925-47faf74041195641.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/framework-07885f62d99bb248.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/main-e5b867d36192b24b.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/pages/_app-dd16116be05638af.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/pages/index-d71e115c4c98a9f7.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/frontend/_next/static/chunks/webpack-50e5abf4a532147c.js","script","repub.ch","","",""
"2.38","https://cdn.repub.ch/render","image","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/fonts/gt-america-standard-medium.woff","font","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/fonts/gt-america-standard-regular.woff","font","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/fonts/republik-serif-black-1013b.woff2","font","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/fonts/rubis-bold.woff2","font","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/fonts/rubis-regular.woff2","font","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/portraits/b32753f7d8fd6778432359a61e48852b.jpeg","image","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/portraits/d328ba8aa21a8c0f031fa9c7de33efe3.jpeg","image","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/portraits/e5e4ede6d2537b43eed3de59f58b40a7.jpeg","image","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/portraits/fbe303ffd2b8d8d607f8853dd48ef9d5.jpeg","image","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/repos/republik/article-artikel-sigg/images/c5ffb2f967df264a3c740539e163476b76baa7e8.jpeg","image","repub.ch","","",""
"2.38","https://cdn.repub.ch/s3/republik-assets/repos/republik/marketing/images/c1bce7d50cccae470b98017907a6e70f092c8ca8.jpeg","image","repub.ch","","",""
"2.38","https://cdn.taboola.com/libtrc/impl.20220922-16-RELEASE.js","script","taboola.com","Taboola","US","Taboola"
"2.38","https://cdn.taboola.com/libtrc/tichyseinblick/loader.js","script","taboola.com","Taboola","US","Taboola"
"2.38","https://cdni.russiatoday.com/deutsch/images/2022.09/article/632b0608b480cc495d1a545e.jpg","image","russiatoday.com","","",""
"2.38","https://cdni.russiatoday.com/deutsch/images/2022.09/thumbnail/6322f146b480cc0b904d3dba.png","image","russiatoday.com","","",""
"2.38","https://cdni.russiatoday.com/deutsch/images/2022.09/thumbnail/63283b25b480cc2336451c79.jpg","image","russiatoday.com","","",""
"2.38","https://cdni.russiatoday.com/deutsch/images/2022.09/thumbnail/63294d12b480cc473d6729bb.jpg","image","russiatoday.com","","",""
"2.38","https://cdni.russiatoday.com/deutsch/images/2022.09/thumbnail/6329f97fb480cc68a933687e.jpg","image","russiatoday.com","","",""
"2.38","https://cdni.russiatoday.com/deutsch/images/2022.09/thumbnail/632ab4acb480cc4de86d93c3.jpg","image","russiatoday.com","","",""
"2.38","https://cdni.russiatoday.com/deutsch/images/2022.09/thumbnail/632aec3048fbef439c7966d4.jpg","image","russiatoday.com","","",""
"2.38","https://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/1.0.9/cookieconsent.min.js","script","cloudflare.com","Cloudflare","US","Cloudflare"
"2.38","https://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/1.0.9/light-bottom.css","stylesheet","cloudflare.com","Cloudflare","US","Cloudflare"
"2.38","https://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.0.3/cookieconsent.min.css","stylesheet","cloudflare.com","Cloudflare","US","Cloudflare"
"2.38","https://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.0.3/cookieconsent.min.js","script","cloudflare.com","Cloudflare","US","Cloudflare"
"2.38","https://ced.sascdn.com/tag/1097/smart.js","script","sascdn.com","Smart AdServer","FR","Smart AdServer"
"2.38","https://confiant-integrations.global.ssl.fastly.net/QO07Fh0MEsHIhGBTgFm3d--HEX0/gpt_and_prebid/config.js","script","fastly.net","Fastly","US","Fastly"
"2.38","https://confiant-integrations.global.ssl.fastly.net/gptprebidnative/202209061116/wrap.js","script","fastly.net","Fastly","US","Fastly"
"2.38","https://connect.facebook.net/de_DE/sdk.js","script","facebook.net","Facebook","US","Facebook"
"2.38","https://consent.cookiebot.com/35e8fc2e-209f-44f1-9300-babdf011d9d3/cc.js","script","cookiebot.com","","",""
"2.38","https://consent.cookiebot.com/uc.js","script","cookiebot.com","","",""
"2.38","https://consentcdn.cookiebot.com/consentconfig/35e8fc2e-209f-44f1-9300-babdf011d9d3/epochtimes.de/configuration.js","script","cookiebot.com","","",""
"2.38","https://consentcdn.cookiebot.com/sdk/bc-v4.min.html","document","cookiebot.com","","",""
"2.38","https://counter.yadro.ru/hit","image","yadro.ru","Yadro","RU","Yadro"
"2.38","https://counter.yadro.ru/hit;News_Front_info","image","yadro.ru","Yadro","RU","Yadro"
"2.38","https://counter.yadro.ru/hit;deNF","image","yadro.ru","Yadro","RU","Yadro"
"2.38","https://d2zur9cc2gf1tx.cloudfront.net/a96081b6-db78-48c4-9f82-b93e316fb1f7/notifyme.js","script","cloudfront.net","Amazon","US","Amazon"
"2.38","https://eu-u.openx.net/w/1.0/sd","image","openx.net","OpenX","US","OpenX"
"2.38","https://eus.rubiconproject.com/usync.html","document","rubiconproject.com","Rubicon Project","US","Rubicon Project"
"2.38","https://eus.rubiconproject.com/usync.js","script","rubiconproject.com","Rubicon Project","US","Rubicon Project"
"2.38","https://f.vimeocdn.com/js_opt/modules/utils/vuid.min.js","script","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://f.vimeocdn.com/p/4.10.1/css/player.css","stylesheet","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://f.vimeocdn.com/p/4.10.1/js/module/sentry.js","script","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://f.vimeocdn.com/p/4.10.1/js/player.js","script","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://fast.fonts.net/t/1.css","stylesheet","fonts.net","Fonts.com","US","Fonts.com > Monotype Imaging"
"2.38","https://fastlane.rubiconproject.com/a/api/fastlane.json","xhr","rubiconproject.com","Rubicon Project","US","Rubicon Project"
"2.38","https://files.upscore.com/async/upScore.js","script","upscore.com","","",""
"2.38","https://files.upscore.com/config/heise.de.js","script","upscore.com","","",""
"2.38","https://fonts.googleapis.com/css2","stylesheet","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/droidsans/v18/SlGVmQWMvZQIdix7AFxXkHNSbQ.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/firasanscondensed/v10/wEOhEADFm8hSaQTFG18FErVhsC9x-tarUfbtrQ.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/firasanscondensed/v10/wEOhEADFm8hSaQTFG18FErVhsC9x-tarUfjtrftV.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/frankruhllibre/v12/j8_36_fAw7jrcalD7oKYNX0QfAnPU0PG9JfGgQ.ttf","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/frankruhllibre/v12/j8_w6_fAw7jrcalD7oKYNX0QfAnPW7Dl5A.ttf","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/heebo/v21/NGSpv5_NC0k9P_v6ZUCbLRAHxK1EbiusdUmj.ttf","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/heebo/v21/NGSpv5_NC0k9P_v6ZUCbLRAHxK1EiSysdUmj.ttf","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/lato/v23/S6u9w4BMUTPHh50XSwiPGQ.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/lato/v23/S6u9w4BMUTPHh6UVSwiPGQ.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/lato/v23/S6uyw4BMUTPHjx4wXg.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/ptsans/v17/jizYRExUiTo99u79D0e0x8mI.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/ptsans/v17/jizaRExUiTo99u79D0KExQ.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/ptsans/v17/jizfRExUiTo99u79B_mh0O6tLQ.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/ptserif/v17/EJRVQgYoZZY2vCFuvAFWzr8.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmEU9fABc4EsA.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/robotocondensed/v25/ieVi2ZhZI2eCN5jzbjEETS9weq8-32meGCQYbw.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fonts.gstatic.com/s/sourceserifpro/v15/neIXzD-0qpwxpaWvjeD0X88SAOeasc8btSyqxA.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.38","https://fresnel.vimeocdn.com/add/player-stats","ping","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://fresnel.vimeocdn.com/add/player-test-impression","ping","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://googleads.g.doubleclick.net/pagead/html/r20220919/r20190131/zrt_lookup.html","document","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"2.38","https://gum.criteo.com/sync","script","criteo.com","Criteo","FR","Criteo"
"2.38","https://heise.cloudimg.io/bound/200x200/q75.png-lossy-75.webp-lossy-75.foil1/_www-heise-de_/tp/imgs/89/3/0/5/7/0/7/6/cover-6c5beaf9faf795dc.jpg","image","cloudimg.io","","",""
"2.38","https://heise.cloudimg.io/width/350/q100.png-lossy-100.webp-lossy-100.foil1/_www-heise-de_/tp/imgs/89/2/2/2/6/5/5/9/Kaffee_revolution-teaser-7a00814b30b5de9e.png","image","cloudimg.io","","",""
"2.38","https://hit-pool.upscore.com/","ping","upscore.com","","",""
"2.38","https://i.vimeocdn.com/portrait/49547914_60x60.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1303190179-a6ce8b4448a8bdeee043225dd587a47a239d87c9d411f9708","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1303190179-a6ce8b4448a8bdeee043225dd587a47a239d87c9d411f9708.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1365696016-f607453f1f8745a8e5aa22e06ef2d8fb760f6891e1f8ac306cc9f17bfc2d92a6-d","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1365696016-f607453f1f8745a8e5aa22e06ef2d8fb760f6891e1f8ac306cc9f17bfc2d92a6-d.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1365729874-cc20b7f58ec307d7084fd16c7133f8dcfa958e688f216c1066e0683bf36a4aa8-d","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1365729874-cc20b7f58ec307d7084fd16c7133f8dcfa958e688f216c1066e0683bf36a4aa8-d.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1365817785-366041a1a459bc61cacb3ac15d4ab7f6e5f721ea00c9a8af91afbc5bab1bd0ba-d","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1365817785-366041a1a459bc61cacb3ac15d4ab7f6e5f721ea00c9a8af91afbc5bab1bd0ba-d.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1366936843-e6328eb4f3387e7baaa0cf070f7a06dfe00bed3c7ff1406e53222ee7fa49e893-d","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1366936843-e6328eb4f3387e7baaa0cf070f7a06dfe00bed3c7ff1406e53222ee7fa49e893-d.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1368864433-dd57dbc671c0208edecd26dcf6aaae9bcc18ec5acec07da84aed5e3614113a19-d","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1368864433-dd57dbc671c0208edecd26dcf6aaae9bcc18ec5acec07da84aed5e3614113a19-d.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1369113768-528a048f07cd1792c397ecc91c50b6aecfed001dd0f214df49448e637149307d-d","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1369113768-528a048f07cd1792c397ecc91c50b6aecfed001dd0f214df49448e637149307d-d.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1369461735-6b02d081076540956b0b2e17aab1b621379965d98271ee37284d6c1c5dd945db-d","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1369461735-6b02d081076540956b0b2e17aab1b621379965d98271ee37284d6c1c5dd945db-d.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1382997375-3f94b09ebfa3cde5c0e1a0a97e8705bd8a9a36df68e2beaac2408ab22931e9da-d","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1382997375-3f94b09ebfa3cde5c0e1a0a97e8705bd8a9a36df68e2beaac2408ab22931e9da-d.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1385522229-fdec4c32b6c9470f03c33c9a561b27c7f34f5134019a7035b1dee73d6c2c4c09-d","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://i.vimeocdn.com/video/1385522229-fdec4c32b6c9470f03c33c9a561b27c7f34f5134019a7035b1dee73d6c2c4c09-d.jpg","image","vimeocdn.com","Vimeo","US","Vimeo > IAC"
"2.38","https://ib.adnxs.com/async_usersync","script","adnxs.com","Xandr","US","Xandr > AT&T"
"2.38","https://ib.adnxs.com/bounce","image","adnxs.com","Xandr","US","Xandr > AT&T"
"2.38","https://ib.adnxs.com/bounce","script","adnxs.com","Xandr","US","Xandr > AT&T"
"2.38","https://ib.adnxs.com/getuid","image","adnxs.com","Xandr","US","Xandr > AT&T"
"2.38","https://ib.adnxs.com/ut/v3/prebid","xhr","adnxs.com","Xandr","US","Xandr > AT&T"
"2.38","https://id.rlcdn.com/711916.gif","image","rlcdn.com","LiveRamp","US","LiveRamp > Acxiom"
"2.38","https://id5-sync.com/api/config/prebid","xhr","id5-sync.com","ID5 Technology","UK","ID5 Technology"
"2.38","https://id5-sync.com/g/v2/102.json","xhr","id5-sync.com","ID5 Technology","UK","ID5 Technology"
"2.38","https://id5-sync.com/g/v2/12.json","xhr","id5-sync.com","ID5 Technology","UK","ID5 Technology"
"2.38","https://id5-sync.com/g/v2/433.json","xhr","id5-sync.com","ID5 Technology","UK","ID5 Technology"
"2.38","https://id5-sync.com/i/12/9.gif","image","id5-sync.com","ID5 Technology","UK","ID5 Technology"
"2.38","https://image8.pubmatic.com/AdServer/ImgSync","image","pubmatic.com","PubMatic","US","PubMatic"
"2.38","https://js-agent.newrelic.com/nr-spa-1216.min.js","script","newrelic.com","New Relic","US","New Relic"
"2.38","https://key-cdn.printfriendly.com/api/v3/domain_settings/a","script","printfriendly.com","","",""
"2.38","https://kvt.sddan.com/api/v1/public/p/29567/d/50/s","xhr","sddan.com","","",""
"2.38","https://lb.eu-1-id5-sync.com/lb/v1","xhr","eu-1-id5-sync.com","","",""
"2.38","https://m.addthis.com/live/red_lojson/300lo.json","script","addthis.com","AddThis","US","AddThis > Oracle Data Cloud > Oracle"
"2.38","https://mat.deepseatools.de/matomo.js","script","deepseatools.de","","",""
"2.38","https://mat.deepseatools.de/matomo.php","ping","deepseatools.de","","",""
"2.38","https://match.adsrvr.org/track/cmf/generic","image","adsrvr.org","The Trade Desk","US","The Trade Desk"
"2.38","https://match.adsrvr.org/track/cmf/openx","image","adsrvr.org","The Trade Desk","US","The Trade Desk"
"2.38","https://match.adsrvr.org/track/cmf/rubicon","image","adsrvr.org","The Trade Desk","US","The Trade Desk"
