"percent_total","request","type","domain","owner","owner_country","owner_lineage"
"0.84","https://2kita.com/vpn/assets/vendor/libs/jquery/jquery.js","script","2kita.com","","",""
"0.84","https://2kita.com/vpn/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.js","script","2kita.com","","",""
"0.84","https://2kita.com/vpn/assets/vendor/libs/popper/popper.js","script","2kita.com","","",""
"0.84","https://a.audrte.com/ptag","script","audrte.com","","",""
"0.84","https://adnz.co/dmp/publisher.js","script","adnz.co","","",""
"0.84","https://ads.pubmatic.com/AdServer/js/showad.js?","script","pubmatic.com","PubMatic","US","PubMatic"
"0.84","https://ads.themoneytizer.com/moneybid7_15/build/dist/prebid.js","script","themoneytizer.com","","",""
"0.84","https://ajax.googleapis.com/ajax/libs/jquery/1.11.2/jquery.min.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.84","https://api.pinterest.com/v1/urls/count.json","script","pinterest.com","Pinterest","US","Pinterest"
"0.84","https://apis.google.com/_/scs/abc-static/_/js/k=gapi.lb.de.s6oManI66bc.O/m=gapi_iframes,gapi_iframes_style_bubble/rt=j/sv=1/d=1/ed=1/rs=AHpOoo9oD5eGLv8eFxYnPS4KbfEER71gIQ/cb=gapi.loaded_0","script","google.com","Google","US","Google > Alphabet"
"0.84","https://apis.google.com/_/scs/abc-static/_/js/k=gapi.lb.de.s6oManI66bc.O/m=gapi_iframes,gapi_iframes_style_common/rt=j/sv=1/d=1/ed=1/rs=AHpOoo9oD5eGLv8eFxYnPS4KbfEER71gIQ/cb=gapi.loaded_0","script","google.com","Google","US","Google > Alphabet"
"0.84","https://apis.google.com/_/scs/abc-static/_/js/k=gapi.lb.de.s6oManI66bc.O/m=gapi_iframes_style_common/rt=j/sv=1/d=1/ed=1/rs=AHpOoo9oD5eGLv8eFxYnPS4KbfEER71gIQ/cb=gapi.loaded_0","script","google.com","Google","US","Google > Alphabet"
"0.84","https://apis.google.com/js/platform:gapi.iframes.style.common.js","script","google.com","Google","US","Google > Alphabet"
"0.84","https://artemis-cdn.ocdn.eu/artemis/0.2.13/artemis.min.js","script","ocdn.eu","","",""
"0.84","https://artemis-cdn.ocdn.eu/fp/2.5.2/fp.min.js","script","ocdn.eu","","",""
"0.84","https://assets.mlcdn.com/ml/jquery/jquery-3.3.1.slim.min.js","script","mlcdn.com","","",""
"0.84","https://assets.pinterest.com/js/pinit.js","script","pinterest.com","Pinterest","US","Pinterest"
"0.84","https://assets.pinterest.com/js/pinit_main.js","script","pinterest.com","Pinterest","US","Pinterest"
"0.84","https://buttons.github.io/buttons.js","script","github.io","","",""
"0.84","https://c.amazon-adsystem.com/aax2/apstag.js","script","amazon-adsystem.com","Amazon Marketing Services","US","Amazon Marketing Services > Amazon"
"0.84","https://c.mgid.com/pv/","script","mgid.com","","",""
"0.84","https://c0.wp.com/c/6.0.2/wp-includes/js/comment-reply.min.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"0.84","https://c0.wp.com/c/6.0.2/wp-includes/js/underscore.min.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"0.84","https://cdn-a.yieldlove.com/yieldlove-bidder.js","script","yieldlove.com","","",""
"0.84","https://cdn.ampproject.org/rtv/012209072154000/amp4ads-host-v0.js","script","ampproject.org","Amp Project","US","Amp Project > Google > Alphabet"
"0.84","https://cdn.brandmetrics.com/scripts/bundle/65568.js","script","brandmetrics.com","","",""
"0.84","https://cdn.confiant-integrations.net/FYROxIbiLWFz4iRvU9kNIEtbqho/ringier/config.js","script","confiant-integrations.net","","",""
"0.84","https://cdn.confiant-integrations.net/ringier/202209061116/wrap.js","script","confiant-integrations.net","","",""
"0.84","https://cdn.cookielaw.org/scripttemplates/6.32.0/otBannerSdk.js","script","cookielaw.org","","",""
"0.84","https://cdn.cxense.com/cx.js","script","cxense.com","Cxense","NO","Cxense"
"0.84","https://cdn.jsdelivr.net/npm/cookieconsent@3/build/cookieconsent.min.js","script","jsdelivr.net","jsDelivr","US","jsDelivr > Prospect One"
"0.84","https://cdn.mailerlite.com/ajax/libs/jquery/1.8.3/jquery.min.js","script","mailerlite.com","","",""
"0.84","https://cdn.opecloud.com/ope-ringierch.js","script","opecloud.com","","",""
"0.84","https://cdn.opencmp.net/tcf-v2/cmp-latest.js","script","opencmp.net","","",""
"0.84","https://cdn.opencmp.net/tcf-v2/cmp-stub-latest.js","script","opencmp.net","","",""
"0.84","https://cdn.printfriendly.com/printfriendly.js","script","printfriendly.com","","",""
"0.84","https://cdn.privacy-mgmt.com/Notice.930bf.js","script","privacy-mgmt.com","","",""
"0.84","https://cdn.privacy-mgmt.com/polyfills.d36c5.js","script","privacy-mgmt.com","","",""
"0.84","https://cdn.taboola.com/libtrc/cta-component.20220922-16-RELEASE.es6.js","script","taboola.com","Taboola","US","Taboola"
"0.84","https://cdn.taboola.com/libtrc/impl.20220922-16-RELEASE.js","script","taboola.com","Taboola","US","Taboola"
"0.84","https://cdn.taboola.com/libtrc/userx.20220922-16-RELEASE.es6.js","script","taboola.com","Taboola","US","Taboola"
"0.84","https://cdntrf.com/lib/templates/index.js","script","cdntrf.com","","",""
"0.84","https://cm.mgid.com/i-noref.js","script","mgid.com","","",""
"0.84","https://cm.mgid.com/i.js","script","mgid.com","","",""
"0.84","https://cmp.quantcast.com/tcfv2/42/cmp2.js","script","quantcast.com","Quantcast","US","Quantcast"
"0.84","https://cmp.uniconsent.com/v2/85d3bd683e/cmp.js","script","uniconsent.com","","",""
"0.84","https://cmp.uniconsent.com/v2/main.min.js","script","uniconsent.com","","",""
"0.84","https://cmp.uniconsent.com/v2/vendors-v2.js","script","uniconsent.com","","",""
"0.84","https://gegenstimme.tv/client/standalone/videos/376.bf5d78c0d91d365239b9.chunk.js","script","gegenstimme.tv","","",""
"0.84","https://gegenstimme.tv/client/standalone/videos/470.e92ad601720ee58add4f.chunk.js","script","gegenstimme.tv","","",""
"0.84","https://gegenstimme.tv/client/standalone/videos/522.68eb4b47c95a8b03b21b.chunk.js","script","gegenstimme.tv","","",""
"0.84","https://gegenstimme.tv/client/standalone/videos/538.5dcb8f4b0f3a64084419.chunk.js","script","gegenstimme.tv","","",""
"0.84","https://gegenstimme.tv/client/standalone/videos/569.96725eb035ce91d8e9aa.chunk.js","script","gegenstimme.tv","","",""
"0.84","https://gegenstimme.tv/client/standalone/videos/586.8cd713c8565c96e0b342.chunk.js","script","gegenstimme.tv","","",""
"0.84","https://gegenstimme.tv/client/standalone/videos/731.433814f2c759bb80fa42.chunk.js","script","gegenstimme.tv","","",""
"0.84","https://gegenstimme.tv/client/standalone/videos/video-embed.f64ceefb03d0108c8802.bundle.js","script","gegenstimme.tv","","",""
"0.84","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/804991562/","script","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"0.84","https://imasdk.googleapis.com/js/sdkloader/ima3.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.84","https://js.cookieless-data.com/GS.d","script","cookieless-data.com","","",""
"0.84","https://js.monitor.azure.com/scripts/c/ms.shared.analytics.mectrl-3.2.6.gbl.min.js","script","azure.com","","",""
"0.84","https://js.stripe.com/v3/","script","stripe.com","","",""
"0.84","https://js.stripe.com/v3/fingerprinted/js/m-outer-2688237acbc5a4a88b2139712b2406c7.js","script","stripe.com","","",""
"0.84","https://key-cdn.printfriendly.com/api/v3/domain_settings/a","script","printfriendly.com","","",""
"0.84","https://m.stripe.network/out-4.5.42.js","script","stripe.network","","",""
"0.84","https://maps.googleapis.com/maps-api-v3/api/js/50/6/intl/de_ALL/common.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.84","https://maps.googleapis.com/maps-api-v3/api/js/50/6/intl/de_ALL/util.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.84","https://maps.googleapis.com/maps/api/js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.84","https://mc.yandex.ru/metrika/tag.js","script","yandex.ru","Yandex","RU","Yandex"
"0.84","https://mem.gfx.ms/meversion","script","gfx.ms","Microsoft","US","Microsoft"
"0.84","https://mem.gfx.ms/scripts/me/MeControl/10.22228.4/de-DE/meBoot.min.js","script","gfx.ms","Microsoft","US","Microsoft"
"0.84","https://mem.gfx.ms/scripts/me/MeControl/10.22228.4/de-DE/meCore.min.js","script","gfx.ms","Microsoft","US","Microsoft"
"0.84","https://oa.openxcdn.net/esp.js","script","openxcdn.net","","",""
"0.84","https://oauth.tg.dev/js/telegram-widget.js","script","tg.dev","","",""
"0.84","https://odb.outbrain.com/utils/platforms","script","outbrain.com","Outbrain","US","Outbrain"
"0.84","https://odysee.com/public/embedWrapper-529896b1bda249b9b721.js","script","odysee.com","","",""
"0.84","https://odysee.com/public/ui-202209251424.47a6d3623a.js","script","odysee.com","","",""
"0.84","https://onesignal.com/api/v1/sync/16ad6a33-659a-4024-baed-c3ec90682ab8/web","script","onesignal.com","","",""
"0.84","https://onesignal.com/api/v1/sync/85dce247-9aed-4e5d-91fc-83f1f3465a61/web","script","onesignal.com","","",""
"0.84","https://pagead2.googlesyndication.com/omsdk/releases/live/omweb-v1.js","script","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"0.84","https://pagead2.googlesyndication.com/pagead/managed/js/adsense/m202209220101/show_ads_impl_fy2021.js","script","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"0.84","https://platform.foremedia.net/code/10347/analytics","script","foremedia.net","","",""
"0.84","https://platform.foremedia.net/getcode/10347/analytics","script","foremedia.net","","",""
"0.84","https://player.vidoomy.com/player-nv/v0.0.34/vidoomy-sdk-mol.js","script","vidoomy.com","","",""
"0.84","https://quantcast.mgr.consensu.org/choice/6Fv0cGNfc_bw8/www.themoneytizer.com/choice.js","script","consensu.org","IAB Europe","BE","IAB Europe"
"0.84","https://rumble.com/j/p/ui.r2.js","script","rumble.com","","",""
"0.84","https://s.cpx.to/fire.js","script","cpx.to","Avocet","UK","Avocet"
"0.84","https://s.e-planning.net/esb/4/0/1992d/1cb3be2948515989/dtscout20220831.js","script","e-planning.net","","",""
"0.84","https://s.luxadv.com/t/lb206968_3.js","script","luxadv.com","","",""
"0.84","https://s0.2mdn.net/ads/studio/cached_libs/easepack_3.5.1_min.js","script","2mdn.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"0.84","https://s0.2mdn.net/ads/studio/cached_libs/gsap_3.5.1_min.js","script","2mdn.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"0.84","https://s0.2mdn.net/instream/video/client.js","script","2mdn.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"0.84","https://s0.wp.com/wp-content/js/jed/jed.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"0.84","https://s0.wp.com/wp-content/js/jquery/jquery.wpcom-proxy-request.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"0.84","https://s0.wp.com/wp-content/js/postmessage.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"0.84","https://s0.wp.com/wp-includes/js/jquery/jquery.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"0.84","https://s0.wp.com/wp-includes/js/underscore.min.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"0.84","https://s10.histats.com/js15_as.js","script","histats.com","HiStats","IT","HiStats > Wisecode"
"0.84","https://s4.histats.com/stats/e.php","script","histats.com","HiStats","IT","HiStats > Wisecode"
"0.84","https://s7.addthis.com/js/300/addthis_widget.js","script","addthis.com","AddThis","US","AddThis > Oracle Data Cloud > Oracle"
"0.84","https://s7.addthis.com/static/layers.fa6cd1947ce26e890d3d.js","script","addthis.com","AddThis","US","AddThis > Oracle Data Cloud > Oracle"
"0.84","https://sb.scorecardresearch.com/cs/6036016/beacon.js","script","scorecardresearch.com","ScorecardResearch","US","ScorecardResearch > comScore"
"0.84","https://sb.scorecardresearch.com/internal-cs/default/beacon.js","script","scorecardresearch.com","ScorecardResearch","US","ScorecardResearch > comScore"
"0.84","https://script.ioam.de/iam.js","script","ioam.de","INFOnline","DE","INFOnline"
"0.84","https://securepubads.g.doubleclick.net/gpt/pubads_impl_2022092201.js","script","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"0.84","https://securepubads.g.doubleclick.net/pagead/js/rum.js","script","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"0.84","https://sgqcvfjvr.onet.pl/YnVpbGQvezlza2x0MTk0fWRsQXBpL2RsLmxpYntOTWFzXzE5NH0ubWluLmpz","script","onet.pl","","",""
"0.84","https://sgqcvfjvr.onet.pl/build/dlApi/dl.aureus.min.js","script","onet.pl","","",""
"0.84","https://sgqcvfjvr.onet.pl/build/dlApi/dl.clickmap.min.js","script","onet.pl","","",""
"0.84","https://sgqcvfjvr.onet.pl/build/dlApi/dl.cmp.min.js","script","onet.pl","","",""
"0.84","https://sslwidget.criteo.com/event","script","criteo.com","Criteo","FR","Criteo"
"0.84","https://static.ads-twitter.com/uwt.js","script","ads-twitter.com","Twitter","US","Twitter"
"0.84","https://static.parastorage.com/services/editor-elements/dist/rb_wixui.thunderbolt[SkipToContentButton].09136db3.bundle.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/editor-elements/dist/rb_wixui.thunderbolt~bootstrap-classic.e6eea9ab.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/editor-elements/dist/rb_wixui.thunderbolt~bootstrap-responsive.94917303.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/editor-elements/dist/rb_wixui.thunderbolt~bootstrap.a98e19e4.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/tag-manager-client/1.427.0/siteTags.bundle.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-perf-measure/1.1042.0/wix-perf-measure.bundle.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/activePopup.ce7a5657.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/animations-vendors.dab4fc5c.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/bootstrap-features.08dd9a91.bundle.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/captcha.ff763fa8.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/dashboardWixCodeSdk.f18da2da.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/main.c5638ec5.bundle.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/ooi.353be548.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/ooiTpaSharedConfig.9087e72f.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/page-features.508fbd14.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/pageTransitions.aa3db23e.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/platform.429e9eb2.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/platformPubsub.e7ced280.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/protectedPages.9a93f372.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/reporter-api.2b092af5.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/santa-langs-de.321f0e61.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/siteMembers.b65de5b5.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/siteMembersWixCodeSdk.e49c7904.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/tpa.1856df0d.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/tpaCommons.3ed36768.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/services/wix-thunderbolt/dist/wix-code-sdk-providers.562019cf.chunk.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/unpkg/react-dom@16.14.0/umd/react-dom.production.min.js","script","parastorage.com","","",""
"0.84","https://static.parastorage.com/unpkg/react@16.14.0/umd/react.production.min.js","script","parastorage.com","","",""
"0.84","https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/hBYHra2Vbh5.js","script","fbcdn.net","Facebook","US","Facebook"
"0.84","https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/SixM03AXEw8.js","script","fbcdn.net","Facebook","US","Facebook"
"0.84","https://static.xx.fbcdn.net/rsrc.php/v3iAxA4/y6/l/de_DE/3Vt0MMJqJhW.js","script","fbcdn.net","Facebook","US","Facebook"
"0.84","https://static.xx.fbcdn.net/rsrc.php/v3iAxA4/yN/l/de_DE/DFz2q585Cjs.js","script","fbcdn.net","Facebook","US","Facebook"
"0.84","https://steadycdn.com/prod/js/1.19.2.js","script","steadycdn.com","","",""
"0.84","https://telegram.org/js/jquery-ui.min.js","script","telegram.org","","",""
"0.84","https://telegram.org/js/jquery.min.js","script","telegram.org","","",""
"0.84","https://telegram.org/js/telegram-web.js","script","telegram.org","","",""
"0.84","https://telegram.org/js/telegram-widget.js","script","telegram.org","","",""
"0.84","https://telegram.org/js/tgsticker.js","script","telegram.org","","",""
"0.84","https://telegram.org/js/tgwallpaper.min.js","script","telegram.org","","",""
"0.84","https://tpc.googlesyndication.com/pagead/gadgets/html5/api/exitapi-impl.js","script","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"0.84","https://tpc.googlesyndication.com/safeframe/1-0-38/js/ext.js","script","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"0.84","https://track.adform.net/Serving/Cookie/","script","adform.net","AdForm","DK","AdForm"
"0.84","https://v1.addthisedge.com/live/boost/ra-5a0beeeeac081c54/_ate.track.config_resp","script","addthisedge.com","AddThis","US","AddThis > Oracle Data Cloud > Oracle"
"0.84","https://vpaid.pubmatic.com/ads/video/PMAdMgr.js","script","pubmatic.com","PubMatic","US","PubMatic"
"0.84","https://vpaid.springserve.com/production/vpaid_6d8da985.js","script","springserve.com","SpringServe","US","SpringServe"
"0.84","https://widgets.outbrain.com/outbrain.js","script","outbrain.com","Outbrain","US","Outbrain"
"0.84","https://widgets.wp.com/follow/follow-rest.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"0.84","https://widgets.wp.com/platform.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"0.84","https://www.blogger.com/static/v1/jsbin/3101730221-analytics_autotrack.js","script","blogger.com","Blogger","US","Blogger > Google > Alphabet"
"0.84","https://www.blogger.com/static/v1/widgets/4150139458-widgets.js","script","blogger.com","Blogger","US","Blogger > Google > Alphabet"
"0.84","https://www.deltawelt.ch/adverts/www/delivery/asyncjs.php","script","deltawelt.ch","","",""
"0.84","https://www.google-analytics.com/gtm/optimize.js","script","google-analytics.com","Google Analytics","US","Google Analytics > Google > Alphabet"
"0.84","https://www.googletagmanager.com/gtag/destination","script","googletagmanager.com","Google Tag Manager","US","Google Tag Manager > Google > Alphabet"
"0.84","https://www.gstatic.com/og/_/js/k=og.qtm.en_US.rYA4ZNhb1x4.O/rt=j/m=q_dnp,q_pc,qmd,qcwid,qapid/exm=qaaw,qabr,qadd,qaid,qalo,qebr,qein,qhaw,qhbr,qhch,qhga,qhid,qhin,qhlo,qhmn,qhpc,qhpr,qhsf,qhtt/d=1/ed=1/rs=AA2YrTtRpktHYjtC4PaaxF1qrWzSpTaLQg","script","gstatic.com","Google","US","Google > Alphabet"
"0.84","https://www.gstatic.com/og/_/js/k=og.qtm.en_US.rYA4ZNhb1x4.O/rt=j/m=qabr,q_dnp,qcwid,qapid,qald/exm=qaaw,qadd,qaid,qein,qhaw,qhbr,qhch,qhga,qhid,qhin,qhpr/d=1/ed=1/rs=AA2YrTtRpktHYjtC4PaaxF1qrWzSpTaLQg","script","gstatic.com","Google","US","Google > Alphabet"
"0.84","https://xd.adnz.co/xdomain_cookie.js","script","adnz.co","","",""
"0.42","http://ajax.googleapis.com/ajax/libs/webfont/1/webfont.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"0.42","http://api.openweathermap.org/data/2.5/weather","script","openweathermap.org","","",""
"0.42","http://cdnjs.cloudflare.com/ajax/libs/lodash.js/3.5.0/lodash.min.js","script","cloudflare.com","Cloudflare","US","Cloudflare"
"0.42","http://connect.facebook.net/en_US/sdk.js","script","facebook.net","Facebook","US","Facebook"
"0.42","http://d38psrni17bvxu.cloudfront.net/scripts/js3caf.js","script","cloudfront.net","Amazon","US","Amazon"
"0.42","http://pagead2.googlesyndication.com/apps/domainpark/show_afd_ads.js","script","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"0.42","http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js","script","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"0.42","http://parking.parklogic.com/page/enhance.js","script","parklogic.com","","",""
"0.42","http://platform.twitter.com/widgets.js","script","twitter.com","Twitter","US","Twitter"
"0.42","http://sedoparking.com/frmpark/freie-nachrichten.de/IONOSParkingDE/park.js","script","sedoparking.com","Sedo","DE","Sedo > AdLink Group > Adux"
"0.42","http://track.blogcounter.de/js.php","script","blogcounter.de","","",""
"0.42","http://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js","script","trustpilot.com","","",""
"0.42","http://www.geoplugin.net/json.gp","script","geoplugin.net","","",""
"0.42","http://www.google-analytics.com/ga.js","script","google-analytics.com","Google Analytics","US","Google Analytics > Google > Alphabet"
"0.42","http://www.net-news-express.de/nne_roadrunner_transparent.php","script","net-news-express.de","","",""
"0.42","https://a.ad.gt/api/v1/u/matches/251","script","ad.gt","","",""
"0.42","https://abs.twimg.com/responsive-web/client-web/bundle.LoggedOutHome.c69222f9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/bundle.NetworkInstrument.f5624889.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/feature-switch-manifest.20797349.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/i18n/de.1dbc04e9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/loader.AppModules.11ce57a9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/loader.AudioDock.6827bf49.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/loader.AudioOnlyVideoPlayer.b4817439.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/loader.SideNav.845edff9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/loader.richScribeAction.64356d39.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/main.ea5f3cf9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/ondemand.BranchSdk.437e5be9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/ondemand.Dropdown.4bba0ce9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/ondemand.emoji.de.1129bf69.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~bundle.AudioSpaceDetail~bundle.AudioSpaceDiscovery~bundle.Birdwatch~bundle.BookmarkFolders~bundle.Book.5ec90199.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~bundle.Conversation.e7bd9b69.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~bundle.LoggedOutHome~bundle.Search.1d7268a9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~loader.AudioDock~bundle.AudioSpacePeek~bundle.AudioSpaceAnalytics~bundle.AudioSpaceReport~bundle.Birdw.a2dac2d9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~loader.Typeahead~bundle.Communities~bundle.Delegate~bundle.LoggedOutHome~bundle.Search~bundle.Settings.fa6c2939.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~loader.Typeahead~bundle.Communities~bundle.Delegate~bundle.LoggedOutHome~bundle.Search~bundle.UserList.0a1f8949.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~loader.Typeahead~bundle.LoggedOutHome~bundle.Search.85607c99.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~loader.Typeahead~loader.DMDrawer~bundle.AudioSpaceDiscovery~bundle.Communities~bundle.Compose~bundle.R.3b2cd0a9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~loader.Typeahead~loader.DMDrawer~bundle.Communities~bundle.Compose~bundle.RichTextCompose~bundle.Deleg.3a763c09.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~loader.Typeahead~loader.DMDrawer~bundle.Communities~bundle.Delegate~bundle.DirectMessages~bundle.DMRic.51c585d9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~ondemand.EmojiPickerData~ondemand.ParticipantReaction~ondemand.EmojiPicker.887de1c9.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/shared~ondemand.InlinePlayer~loader.AudioOnlyVideoPlayer~ondemand.immersiveTweetHandler.6540e519.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://abs.twimg.com/responsive-web/client-web/vendor.73227d19.js","script","twimg.com","Twitter","US","Twitter"
"0.42","https://acdn.adnxs.com/ast/ast.js","script","adnxs.com","Xandr","US","Xandr > AT&T"
"0.42","https://acdn.adnxs.com/ast/static/0.41.0/ast.js","script","adnxs.com","Xandr","US","Xandr > AT&T"
"0.42","https://acdn.adnxs.com/ast/static/0.45.0/ast.js","script","adnxs.com","Xandr","US","Xandr > AT&T"
"0.42","https://acdn.adnxs.com/dmp/up/pixie.js","script","adnxs.com","Xandr","US","Xandr > AT&T"
"0.42","https://ad.yieldlab.net/yp/0","script","yieldlab.net","Yieldlab","DE","Yieldlab"
"0.42","https://ad1.adfarm1.adition.com/banner","script","adition.com","Adition Technologies","DE","Adition Technologies"
"0.42","https://ad1.adfarm1.adition.com/js","script","adition.com","Adition Technologies","DE","Adition Technologies"
"0.42","https://ad4m.at/r62eglto.js","script","ad4m.at","","",""
"0.42","https://adnz.co/ad-tag.js","script","adnz.co","","",""
"0.42","https://adnz.co/header.js","script","adnz.co","","",""
"0.42","https://ads.pubmatic.com/AdServer/js/pwt/157084/2885/pwt.js","script","pubmatic.com","PubMatic","US","PubMatic"
